unitid,unitname,timeperiod,mealname,fcst_custcount,served_custcount,sold_custcount,srvcrsname,itemname,fcst_prtnsize,served_prtnsize,sold_prtnsize,itemuofm1_intid,fcst_prtncount,itemuofm2_intid,served_prtncount,itemuofm3_intid,sold_prtncount,fcst_price,served_price,sold_price,eventdate,item_intid,eventlist_intid,itemxa_intid,itemevent_intid,itemgroup,groupseq,source,sortorder1,servicecourse_intid,day_fcstcount,total_fcstcount,day_servedcount,total_servedcount,day_soldcount,total_soldcount,serving_utensil,serving_pan,codesort,tempcoursecount,srvcoursecount,courseselect,F44
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,HONOR G GRILL,Coffee-Rubbed Cheeseburgers w/Texas BBQ,Sandwich,Sandwich,Sandwich,57837,275,57837,275,57837,275,1.09,1.09,1.09,8/3/2012 0:00,11424,11440487,27639,151170,,,,34000,53,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,HONOR G GRILL,Char Grilled Hamburger,Sandwich,Sandwich,Sandwich,47478,60,47478,60,47478,60,0.71,0.71,0.71,8/3/2012 0:00,8957,11440501,22115,151170,,,,35000,53,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,HONOR G GRILL,STEAK CUT FRIES,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),31849,620,31849,620,31849,620,0.22,0.22,0.22,8/3/2012 0:00,3621,11440495,3621,151170,,,,36000,53,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PASTA BAR,V*Marinara Sauce,Gallon,Gallon,Gallon,60498,3,60498,3,60498,3,5.55,5.55,5.55,8/3/2012 0:00,12089,11440474,29575,151170,,,,36500,56,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PASTA BAR,V*ROTINI PASTA,4 OZ,4 OZ,4 OZ,51687,235,51687,235,51687,235,0.13,0.13,0.13,8/3/2012 0:00,10086,11440475,24662,151170,,,,37000,56,2374,1020,2374,1020,2374,1020,TONGS                    ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PASTA BAR,V*Mushroom Sauce,4 OZ LADLE,4 OZ LADLE,4 OZ LADLE,5455,48,5455,48,5455,48,0.21,0.21,0.21,8/3/2012 0:00,847,11440476,849,151170,,,,37500,56,2374,1020,2374,1020,2374,1020,4 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PIZZA PARLOR,Buffalo Chicken Pizza,(8 Slice),(8 Slice),(8 Slice),58208,240,58208,240,58208,240,0.59,0.59,0.59,8/3/2012 0:00,11511,11440496,27838,151170,,,,40000,55,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PIZZA PARLOR,OL*CHEESE PIZZA,(8 Slice),(8 Slice),(8 Slice),47995,88,47995,88,47995,88,0.29,0.29,0.29,8/3/2012 0:00,5319,11440478,16913,151170,,,,41000,55,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PIZZA PARLOR,PEPPERONI PIZZA,(8 Slice),(8 Slice),(8 Slice),48022,104,48022,104,48022,104,0.25,0.25,0.25,8/3/2012 0:00,5320,11440492,16914,151170,,,,42000,55,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PLAT DU JOUR,Chicken Pot Pie,(4 X 5 Cut),(4 X 5 Cut),(4 X 5 Cut),70370,220,70370,220,70370,220,0.96,0.96,0.96,8/3/2012 0:00,14588,11465775,35149,151170,,,,42500,54,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PLAT DU JOUR,V*STEAMED WHITE RICE,(3 Oz Portion),(3 Oz Portion),(3 Oz Portion),8315,220,8315,220,8315,220,0.01,0.01,0.01,8/3/2012 0:00,3735,11440503,3735,151170,,,,44000,54,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,PLAT DU JOUR,V*Braised Greens,(3 Oz Portion),(3 Oz Portion),(3 Oz Portion),67372,80,67372,80,67372,80,0.34,0.34,0.34,8/3/2012 0:00,13881,11440480,33115,151170,,,,45000,54,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,SOUPS                    ,OL*Matzo Ball  Soup    ,4 OZ LADLE,4 OZ LADLE,4 OZ LADLE,57209,224,57209,224,57209,224,0.1,0.1,0.1,8/3/2012 0:00,11284,11440493,27457,151170,,,,46000,1,2374,1020,2374,1020,2374,1020,4 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,SOUPS                    ,V*Vegetarian Seven Bean Soup ,4 Oz Portion,4 Oz Portion,4 Oz Portion,59111,288,59111,288,59111,288,0.4,0.4,0.4,8/3/2012 0:00,11765,11440491,28484,151170,,,,47000,1,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,VEGAN SPECIAL,V*Portabella and White Bean Cassoulet,(8 Oz Portion),(8 Oz Portion),(8 Oz Portion),61642,60,61642,60,61642,60,1.69,1.69,1.69,8/3/2012 0:00,12430,11440477,30033,151170,,,,48000,60,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,VEGAN SPECIAL,V*STEAMED BROWN RICE,(3 Oz Portion),(3 Oz Portion),(3 Oz Portion),7391,80,7391,80,7391,80,0.06,0.06,0.06,8/3/2012 0:00,3569,11440483,3569,151170,,,,49000,60,2374,1020,2374,1020,2374,1020,#16 SCOOP (2 OZ)         ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,VEGAN SPECIAL,V*Braised Greens,(3 Oz Portion),(3 Oz Portion),(3 Oz Portion),67372,60,67372,60,67372,60,0.34,0.34,0.34,8/3/2012 0:00,13881,11440490,33115,151170,,,,50000,60,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,VEGAN SPECIAL,V*Vegetarian Seven Bean Soup ,4 Oz Portion,4 Oz Portion,4 Oz Portion,59111,32,59111,32,59111,32,0.4,0.4,0.4,8/3/2012 0:00,11765,11440479,28484,151170,,,,51000,60,2374,1020,2374,1020,2374,1020,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,DESSERTS                 ,V*Mexican Spice Cookies,Dozen,Dozen,Dozen,62227,27,62227,27,62227,27,0.82,0.82,0.82,8/3/2012 0:00,12566,11440489,30275,151170,,,,52000,8,2374,1020,2374,1020,2374,1020,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,200,LUNCH     ,1020,1020,1020,DESSERTS                 ,OL*Pecan Bars,8 X10 Cut,8 X10 Cut,8 X10 Cut,57675,240,57675,240,57675,240,0.38,0.38,0.38,8/3/2012 0:00,11392,11440500,27598,151170,,,,53000,8,2374,1020,2374,1020,2374,1020,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,8TH AVE DELI BREAD,OL*Wheat Sub Roll ,Half Loaf,Half Loaf,Half Loaf,52793,0,52793,0,52793,0,0.18,0.18,0.18,8/3/2012 0:00,9568,11440706,22829,151177,,,,59000,66,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,8TH AVE DELI BREAD,OL*White Sub Roll,Half Loaf,Half Loaf,Half Loaf,52794,0,52794,0,52794,0,0.21,0.21,0.21,8/3/2012 0:00,9567,11440685,22828,151177,,,,60000,66,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,ASIAN NOODLE HOUSE,Asian Noodle House ,Serving,Serving,Serving,56462,450,56462,450,56462,450,0.58,0.58,0.58,8/3/2012 0:00,11153,11440698,26963,151177,,,,61000,67,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,GLUTEN FREE,V*Carrot Rice Nut Burger w/Cashews,(1 Burger),(1 Burger),(1 Burger),61979,15,61979,15,61979,15,0.33,0.33,0.33,8/3/2012 0:00,12406,11440705,30005,151177,,,,62000,73,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,GLUTEN FREE,Asian Noodle House (GF),Serving,Serving,Serving,67463,36,67463,36,67463,36,0.72,0.72,0.72,8/3/2012 0:00,13901,11440702,33182,151177,,,,63000,73,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,HONOR G GRILL,Cod Strips,3/Strips,3/Strips,3/Strips,61730,390,61730,390,61730,390,1.43,1.43,1.43,8/3/2012 0:00,12449,11440691,30060,151177,,,,64000,53,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,HONOR G GRILL,OL*Scott's Tartar Sauce,(1 Oz Portion),(1 Oz Portion),(1 Oz Portion),41532,256,41532,256,41532,256,0.07,0.07,0.07,8/3/2012 0:00,5415,11440692,17408,151177,,,,65000,53,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,HONOR G GRILL,Char Grilled Hamburger,Sandwich,Sandwich,Sandwich,47478,90,47478,90,47478,90,0.71,0.71,0.71,8/3/2012 0:00,8957,11440703,22115,151177,,,,66000,53,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,HONOR G GRILL,STEAK CUT FRIES,(4 Oz Portion),(4 Oz Portion),(4 Oz Portion),31849,400,31849,400,31849,400,0.22,0.22,0.22,8/3/2012 0:00,3621,11440694,3621,151177,,,,67000,53,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,PIZZA PARLOR,OL*Apple Van Custard Pizza w/Pine Nuts,(16 Cut),(16 Cut),(16 Cut),57408,80,57408,80,57408,80,0.16,0.16,0.16,8/3/2012 0:00,11319,11440696,27511,151177,,,,69000,55,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,PIZZA PARLOR,OL*CHEESE PIZZA,(8 Slice),(8 Slice),(8 Slice),47995,104,47995,104,47995,104,0.29,0.29,0.29,8/3/2012 0:00,5319,11440700,16913,151177,,,,70000,55,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,PIZZA PARLOR,PEPPERONI PIZZA,(8 Slice),(8 Slice),(8 Slice),48022,136,48022,136,48022,136,0.25,0.25,0.25,8/3/2012 0:00,5320,11440689,16914,151177,,,,71000,55,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,PLAT DU JOUR,Monterey Sausage Pie,(8 Cut),(8 Cut),(8 Cut),64795,200,64795,200,64795,200,0.46,0.46,0.46,8/3/2012 0:00,13217,11440701,31932,151177,,,,72000,54,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,PLAT DU JOUR,V*HERB FRIED POTATOES,3.85 Z SPOON,3.85 Z SPOON,3.85 Z SPOON,5272,390,5272,390,5272,390,0.23,0.23,0.23,8/3/2012 0:00,3502,11440704,3502,151177,,,,73000,54,2374,809,2374,809,2374,809,SOLID SPOON              ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,PLAT DU JOUR,V*Broccoli Florets ,(3 Oz Portion),(3 Oz Portion),(3 Oz Portion),35802,220,35802,220,35802,220,0.33,0.33,0.33,8/3/2012 0:00,6554,11440684,19022,151177,,,,74000,54,2374,809,2374,809,2374,809,,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
165,MARKETPLACE DINING - S,300,DINNER    ,809,809,809,SOUPS                    ,OL*Matzo Ball  Soup    ,4 OZ LADLE,4 OZ LADLE,4 OZ LADLE,57209,0,57209,0,57209,0,0.1,0.1,0.1,8/3/2012 0:00,11284,11440687,27457,151177,,,,75000,1,2374,809,2374,809,2374,809,4 OZ LADLE               ,,1,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
